Country Name,Travel Destination,Location,Things to Do,Hotel Link,Hotel Best Deal,Flight Link,Flight Best Deal,Review Count
Indonesia,Palembang,"Sumatra Selatan, Indonesia","['Pemandangan & Tengara (18)', 'Tempat Belanja (14)', 'Wisata Alam & Taman (6)', 'Aktivitas Luar Ruangan (6)', 'Spa & Kebugaran (5)', 'Museum (5)', 'Hiburan & Permainan (5)', 'Tur (4)', 'Transportasi (3)', 'Taman Air & Taman Hiburan (2)', 'Kebun Binatang & Akuarium (1)', 'Cocok untuk Anak-Anak (16)', 'Harga terjangkau (13)', 'Masuk Gratis (11)', 'Bagus Saat Hujan (7)', 'Cocok untuk Kelompok Besar (4)', 'Cocok untuk Pasangan (3)']",https://www.tripadvisor.co.id/Hotels-g608501-Palembang_South_Sumatra_Sumatra-Hotels.html,468608,https://www.tripadvisor.co.id/Flights-g608501-Palembang_South_Sumatra_Sumatra-Cheap_Discount_Airfares.html,869123,14345
Indonesia,Payangan,"Gianyar Regency, Indonesia","['Tur (27)', 'Aktivitas Luar Ruangan (22)', 'Tur dengan Perahu & Olahraga Air (9)', 'Spa & Kebugaran (5)', 'Makanan & Minuman (3)', 'Kursus & Sanggar (3)', 'Tempat Belanja (2)', 'Hiburan & Permainan (2)', 'Transportasi (2)', 'Pemandangan & Tengara (1)', 'Cocok untuk Pasangan (8)', 'Cocok untuk Anak-Anak (6)', 'Cocok untuk Kelompok Besar (6)', 'Lokasi bulan madu (5)', 'Berjiwa petualang (5)', 'Bagus Saat Hujan (5)', 'Harga terjangkau (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (4)', 'Tempat yang Belum Populer (4)']",https://www.tripadvisor.co.id/Hotels-g608492-Payangan_Gianyar_Regency_Bali-Hotels.html,2155671,https://www.tripadvisor.co.id/Flights-g608492-Payangan_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1305700,15482
Indonesia,Kerobokan,"Kuta Utara, Indonesia","['Tur (47)', 'Spa & Kebugaran (31)', 'Aktivitas Luar Ruangan (31)', 'Tempat Belanja (18)', 'Tur dengan Perahu & Olahraga Air (15)', 'Transportasi (5)', 'Makanan & Minuman (4)', 'Kursus & Sanggar (4)', 'Pemandangan & Tengara (4)', 'Wisata Alam & Taman (4)', 'Hiburan malam (3)', 'Hiburan & Permainan (2)', 'Museum (1)', 'Cocok untuk Pasangan (19)', 'Bagus Saat Hujan (19)', 'Harga terjangkau (17)', 'Cocok untuk Anak-Anak (14)', 'Cocok untuk Kelompok Besar (9)', 'Lokasi bulan madu (6)', 'Masuk Gratis (6)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Tempat yang Belum Populer (2)']",https://www.tripadvisor.co.id/Hotels-g608486-Kerobokan_North_Kuta_Bali-Hotels.html,683107,https://www.tripadvisor.co.id/Flights-g608486-Kerobokan_North_Kuta_Bali-Cheap_Discount_Airfares.html,1305700,66208
Indonesia,Sukabumi,"Jawa Barat, Indonesia","['Wisata Alam & Taman (22)', 'Aktivitas Luar Ruangan (16)', 'Pemandangan & Tengara (15)', 'Tur (8)', 'Spa & Kebugaran (6)', 'Tur dengan Perahu & Olahraga Air (6)', 'Taman Air & Taman Hiburan (5)', 'Tempat Belanja (3)', 'Kursus & Sanggar (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Kelompok Besar (7)', 'Harga terjangkau (5)', 'Cocok untuk Pasangan (4)', 'Cocok untuk Anak-Anak (3)', 'Masuk Gratis (3)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g297714-Sukabumi_West_Java_Java-Hotels.html,273566,https://www.tripadvisor.co.id/Flights-g297714-Sukabumi_West_Java_Java-Cheap_Discount_Airfares.html,0,2403
Indonesia,Solo,"Jawa Tengah, Indonesia","['Tempat Belanja (23)', 'Pemandangan & Tengara (18)', 'Spa & Kebugaran (12)', 'Aktivitas Luar Ruangan (8)', 'Museum (7)', 'Wisata Alam & Taman (7)', 'Transportasi (7)', 'Tur (6)', 'Hiburan malam (4)', 'Makanan & Minuman (3)', 'Kursus & Sanggar (2)', 'Kebun Binatang & Akuarium (2)', 'Taman Air & Taman Hiburan (2)', 'Hiburan & Permainan (2)', 'Tur dengan Perahu & Olahraga Air (1)', '', 'Lihat semua', 'Harga terjangkau (13)', 'Masuk Gratis (13)', 'Cocok untuk Anak-Anak (11)', 'Bagus Saat Hujan (10)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Pasangan (5)', 'Tempat yang Belum Populer (1)']",https://www.tripadvisor.co.id/Hotels-g297713-Solo_Central_Java_Java-Hotels.html,150119,https://www.tripadvisor.co.id/Flights-g297713-Solo_Central_Java_Java-Cheap_Discount_Airfares.html,887300,25525
Indonesia,Manado,"Sulawesi Utara, Indonesia","['Aktivitas Luar Ruangan (38)', 'Tur (30)', 'Tur dengan Perahu & Olahraga Air (23)', 'Wisata Alam & Taman (10)', 'Pemandangan & Tengara (7)', 'Tempat Belanja (6)', 'Spa & Kebugaran (6)', 'Hiburan malam (5)', 'Transportasi (5)', 'Makanan & Minuman (3)', 'Taman Air & Taman Hiburan (3)', 'Hiburan & Permainan (3)', 'Kursus & Sanggar (1)', 'Museum (1)', 'Cocok untuk Anak-Anak (8)', 'Masuk Gratis (8)', 'Cocok untuk Pasangan (7)', 'Harga terjangkau (6)', 'Bagus Saat Hujan (5)', 'Cocok untuk Kelompok Besar (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Lokasi bulan madu (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g297721-Manado_North_Sulawesi_Sulawesi-Hotels.html,485100,https://www.tripadvisor.co.id/Flights-g297721-Manado_North_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,2161400,18926
Indonesia,Makassar,"Sulawesi Selatan, Indonesia","['Tur (30)', 'Aktivitas Luar Ruangan (23)', 'Transportasi (16)', 'Tempat Belanja (15)', 'Pemandangan & Tengara (15)', 'Wisata Alam & Taman (10)', 'Spa & Kebugaran (9)', 'Tur dengan Perahu & Olahraga Air (7)', 'Hiburan malam (6)', 'Makanan & Minuman (5)', 'Hiburan & Permainan (4)', 'Taman Air & Taman Hiburan (2)', 'Cocok untuk Anak-Anak (13)', 'Masuk Gratis (12)', 'Harga terjangkau (11)', 'Cocok untuk Pasangan (6)', 'Bagus Saat Hujan (6)', 'Cocok untuk Kelompok Besar (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g297720-Makassar_South_Sulawesi_Sulawesi-Hotels.html,207966,https://www.tripadvisor.co.id/Flights-g297720-Makassar_South_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,1411617,29012
Indonesia,Raja Ampat,"Papua Barat, Indonesia","['Aktivitas Luar Ruangan (22)', 'Wisata Alam & Taman (21)', 'Tur (18)', 'Tur dengan Perahu & Olahraga Air (16)', 'Pemandangan & Tengara (8)', 'Transportasi (5)', 'Cocok untuk Pasangan (9)', 'Cocok untuk Penggemar Aktivitas Ekstrem (8)', 'Berjiwa petualang (5)', 'Harga terjangkau (4)', 'Cocok untuk Kelompok Besar (4)', 'Lokasi bulan madu (4)', 'Cocok untuk Anak-Anak (3)', 'Tempat yang Belum Populer (2)', 'Masuk Gratis (2)']",https://www.tripadvisor.co.id/Hotels-g2303999-Raja_Ampat_West_Papua-Hotels.html,2941819,https://www.tripadvisor.co.id/Flights-g2303999-Raja_Ampat_West_Papua-Cheap_Discount_Airfares.html,4067358,4433
Indonesia,Lembang,"Jawa Barat, Indonesia","['Wisata Alam & Taman (10)', 'Pemandangan & Tengara (7)', 'Aktivitas Luar Ruangan (6)', 'Tempat Belanja (3)', 'Museum (3)', 'Spa & Kebugaran (2)', 'Tur (2)', 'Kebun Binatang & Akuarium (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Anak-Anak (16)', 'Harga terjangkau (10)', 'Cocok untuk Kelompok Besar (8)', 'Cocok untuk Pasangan (7)', 'Berjiwa petualang (2)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g7187358-Lembang_West_Java_Java-Hotels.html,669421,https://www.tripadvisor.co.id/Flights-g7187358-Lembang_West_Java_Java-Cheap_Discount_Airfares.html,0,7598
Indonesia,Kedewatan,"Ubud, Indonesia","['Tur (8)', 'Aktivitas Luar Ruangan (7)', 'Tur dengan Perahu & Olahraga Air (4)', 'Tempat Belanja (2)', 'Spa & Kebugaran (2)', 'Kursus & Sanggar (1)', 'Museum (1)', 'Hiburan & Permainan (1)', 'Transportasi (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g1933359-Kedewatan_Ubud_Gianyar_Regency_Bali-Hotels.html,4077645,https://www.tripadvisor.co.id/Flights-g1933359-Kedewatan_Ubud_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1145870,14496
Indonesia,Kepulauan Gili,"Pemenang, Indonesia","['Aktivitas Luar Ruangan (119)', 'Tur (113)', 'Tur dengan Perahu & Olahraga Air (106)', 'Spa & Kebugaran (34)', 'Transportasi (23)', 'Hiburan malam (13)', 'Kursus & Sanggar (9)', 'Hiburan & Permainan (7)', 'Wisata Alam & Taman (5)', 'Tempat Belanja (3)', 'Makanan & Minuman (3)', 'Pemandangan & Tengara (3)', 'Cocok untuk Pasangan (77)', 'Harga terjangkau (70)', 'Bagus Saat Hujan (70)', 'Cocok untuk Penggemar Aktivitas Ekstrem (54)', 'Cocok untuk Kelompok Besar (43)', 'Lokasi bulan madu (41)', 'Berjiwa petualang (33)', 'Cocok untuk Anak-Anak (18)', 'Masuk Gratis (12)', 'Tempat yang Belum Populer (6)']",https://www.tripadvisor.co.id/Hotels-g1940487-Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Hotels.html,1663593,https://www.tripadvisor.co.id/Flights-g1940487-Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1134030,160062
Indonesia,Tawangmangu,"Jawa Tengah, Indonesia","['Pemandangan & Tengara (2)', 'Wisata Alam & Taman (2)', 'Tur (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Anak-Anak (2)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g3175991-Tawangmangu_Central_Java_Java-Hotels.html,402462,https://www.tripadvisor.co.id/Flights-g3175991-Tawangmangu_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,439
Indonesia,Sukawati,"Gianyar Regency, Indonesia","['Tur (98)', 'Aktivitas Luar Ruangan (43)', 'Tempat Belanja (29)', 'Tur dengan Perahu & Olahraga Air (17)', 'Pemandangan & Tengara (12)', 'Kursus & Sanggar (11)', 'Museum (11)', 'Wisata Alam & Taman (7)', 'Spa & Kebugaran (6)', 'Transportasi (6)', 'Makanan & Minuman (4)', 'Hiburan & Permainan (4)', 'Kebun Binatang & Akuarium (3)', 'Konser & Pertunjukan (2)', 'Cocok untuk Pasangan (40)', 'Cocok untuk Anak-Anak (35)', 'Cocok untuk Kelompok Besar (31)', 'Bagus Saat Hujan (29)', 'Harga terjangkau (27)', 'Lokasi bulan madu (18)', 'Masuk Gratis (13)', 'Cocok untuk Penggemar Aktivitas Ekstrem (12)', 'Tempat yang Belum Populer (6)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g2646686-Sukawati_Gianyar_Regency_Bali-Hotels.html,3103585,https://www.tripadvisor.co.id/Flights-g2646686-Sukawati_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1290200,17164
Indonesia,Kedonganan,"Jimbaran, Indonesia","['Tur (4)', 'Aktivitas Luar Ruangan (2)', 'Spa & Kebugaran (1)', 'Tur dengan Perahu & Olahraga Air (1)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g3561989-Kedonganan_Jimbaran_South_Kuta_Bali-Hotels.html,373106,https://www.tripadvisor.co.id/Flights-g3561989-Kedonganan_Jimbaran_South_Kuta_Bali-Cheap_Discount_Airfares.html,1300951,4181
Indonesia,Serpong,"Banten Province, Indonesia","['Spa & Kebugaran (7)', 'Hiburan & Permainan (7)', 'Tempat Belanja (5)', 'Pemandangan & Tengara (4)', 'Wisata Alam & Taman (3)', 'Hiburan malam (2)', 'Taman Air & Taman Hiburan (2)', 'Makanan & Minuman (1)', 'Kursus & Sanggar (1)', 'Cocok untuk Anak-Anak (6)', 'Harga terjangkau (4)', 'Masuk Gratis (4)', 'Bagus Saat Hujan (4)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Kelompok Besar (2)']",https://www.tripadvisor.co.id/Hotels-g3574346-Serpong_Banten_Province_Java-Hotels.html,435417,https://www.tripadvisor.co.id/Flights-g3574346-Serpong_Banten_Province_Java-Cheap_Discount_Airfares.html,0,5426
Indonesia,Pulau Weh,"Aceh, Indonesia","['Aktivitas Luar Ruangan (14)', 'Tur (13)', 'Tur dengan Perahu & Olahraga Air (12)', 'Wisata Alam & Taman (4)', 'Pemandangan & Tengara (3)', 'Transportasi (3)', 'Makanan & Minuman (1)', 'Spa & Kebugaran (1)', 'Harga terjangkau (7)', 'Cocok untuk Kelompok Besar (7)', 'Cocok untuk Pasangan (6)', 'Cocok untuk Penggemar Aktivitas Ekstrem (5)', 'Cocok untuk Anak-Anak (4)', 'Lokasi bulan madu (4)', 'Masuk Gratis (4)', 'Bagus Saat Hujan (4)', 'Tempat yang Belum Populer (3)', 'Berjiwa petualang (3)']",https://www.tripadvisor.co.id/Hotels-g1787388-Pulau_Weh_Aceh_Sumatra-Hotels.html,227273,https://www.tripadvisor.co.id/Flights-g1787388-Pulau_Weh_Aceh_Sumatra-Cheap_Discount_Airfares.html,3269374,4251
Indonesia,Kepulauan Mentawai,"West Sumatra, Indonesia","['Aktivitas Luar Ruangan (5)', 'Tur (4)', 'Tur dengan Perahu & Olahraga Air (3)', 'Wisata Alam & Taman (3)', 'Hiburan & Permainan (1)', 'Transportasi (1)']",https://www.tripadvisor.co.id/Hotels-g1572268-Mentawai_Islands_West_Sumatra_Sumatra-Hotels.html,272727,https://www.tripadvisor.co.id/Flights-g1572268-Mentawai_Islands_West_Sumatra_Sumatra-Cheap_Discount_Airfares.html,1111700,938
Indonesia,Jepara,"Jawa Tengah, Indonesia","['Aktivitas Luar Ruangan (10)', 'Wisata Alam & Taman (8)', 'Tur (5)', 'Transportasi (5)', 'Pemandangan & Tengara (4)', 'Tur dengan Perahu & Olahraga Air (3)', 'Hiburan & Permainan (2)', 'Museum (1)', 'Taman Air & Taman Hiburan (1)', 'Cocok untuk Anak-Anak (5)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g1189712-Jepara_Central_Java_Java-Hotels.html,294545,https://www.tripadvisor.co.id/Flights-g1189712-Jepara_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,1793
Indonesia,Banda Aceh,"Aceh, Indonesia","['Pemandangan & Tengara (19)', 'Wisata Alam & Taman (13)', 'Aktivitas Luar Ruangan (13)', 'Tur (10)', 'Tempat Belanja (6)', 'Transportasi (5)', 'Museum (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Makanan & Minuman (3)', 'Spa & Kebugaran (3)', 'Taman Air & Taman Hiburan (1)', 'Cocok untuk Anak-Anak (9)', 'Masuk Gratis (9)', 'Harga terjangkau (7)', 'Cocok untuk Kelompok Besar (5)', 'Bagus Saat Hujan (5)', 'Cocok untuk Pasangan (2)', 'Lokasi bulan madu (1)']",https://www.tripadvisor.co.id/Hotels-g317109-Banda_Aceh_Aceh_Sumatra-Hotels.html,600407,https://www.tripadvisor.co.id/Flights-g317109-Banda_Aceh_Aceh_Sumatra-Cheap_Discount_Airfares.html,2827200,4984
Indonesia,Rantepao,"Sulawesi Selatan, Indonesia","['Tur (13)', 'Pemandangan & Tengara (8)', 'Aktivitas Luar Ruangan (7)', 'Tempat Belanja (3)', 'Spa & Kebugaran (2)', 'Transportasi (2)', 'Tur dengan Perahu & Olahraga Air (1)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (8)', 'Cocok untuk Kelompok Besar (6)', 'Cocok untuk Pasangan (4)', 'Masuk Gratis (3)', 'Lokasi bulan madu (2)', 'Bagus Saat Hujan (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g317108-Rantepao_South_Sulawesi_Sulawesi-Hotels.html,352934,https://www.tripadvisor.co.id/Flights-g317108-Rantepao_South_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,3039298,4301
Indonesia,Samarinda,"Kalimantan Timur, Indonesia","['Tempat Belanja (9)', 'Pemandangan & Tengara (7)', 'Tur (6)', 'Wisata Alam & Taman (6)', 'Aktivitas Luar Ruangan (5)', 'Spa & Kebugaran (3)', 'Taman Air & Taman Hiburan (3)', 'Hiburan malam (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Hiburan & Permainan (1)', 'Transportasi (1)', 'Cocok untuk Anak-Anak (6)', 'Masuk Gratis (5)', 'Bagus Saat Hujan (5)', 'Harga terjangkau (3)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)']",https://www.tripadvisor.co.id/Hotels-g317102-Samarinda_East_Kalimantan_Kalimantan-Hotels.html,370248,https://www.tripadvisor.co.id/Flights-g317102-Samarinda_East_Kalimantan_Kalimantan-Cheap_Discount_Airfares.html,2880443,3654
Indonesia,Pontianak,"Kalimantan Barat, Indonesia","['Pemandangan & Tengara (12)', 'Tempat Belanja (7)', 'Tur (5)', 'Transportasi (5)', 'Makanan & Minuman (3)', 'Spa & Kebugaran (2)', 'Museum (2)', 'Wisata Alam & Taman (2)', 'Aktivitas Luar Ruangan (2)', 'Kursus & Sanggar (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Anak-Anak (11)', 'Harga terjangkau (10)', 'Masuk Gratis (10)', 'Cocok untuk Kelompok Besar (6)', 'Bagus Saat Hujan (5)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",https://www.tripadvisor.co.id/Hotels-g317101-Pontianak_West_Kalimantan_Kalimantan-Hotels.html,342942,https://www.tripadvisor.co.id/Flights-g317101-Pontianak_West_Kalimantan_Kalimantan-Cheap_Discount_Airfares.html,1741300,8134
Indonesia,Parapat,"Sumatera Utara, Indonesia","['Tempat Belanja (1)', 'Pemandangan & Tengara (1)', 'Wisata Alam & Taman (1)', 'Aktivitas Luar Ruangan (1)', 'Harga terjangkau (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Tempat yang Belum Populer (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g297727-Parapat_North_Sumatra_Sumatra-Hotels.html,546694,https://www.tripadvisor.co.id/Flights-g297727-Parapat_North_Sumatra_Sumatra-Cheap_Discount_Airfares.html,1326900,732
Indonesia,Sumatra,Indonesia,"['Aktivitas Luar Ruangan (455)', 'Wisata Alam & Taman (365)', 'Tur (337)', 'Pemandangan & Tengara (257)', 'Tempat Belanja (102)', 'Tur dengan Perahu & Olahraga Air (94)', 'Transportasi (79)', 'Spa & Kebugaran (46)', 'Museum (46)', 'Makanan & Minuman (29)', 'Hiburan malam (27)', 'Hiburan & Permainan (24)', 'Taman Air & Taman Hiburan (21)', 'Kursus & Sanggar (11)', 'Kebun Binatang & Akuarium (7)', '', '', '', 'Lihat semua', 'Harga terjangkau (186)', 'Cocok untuk Anak-Anak (170)', 'Cocok untuk Kelompok Besar (139)', 'Masuk Gratis (108)', 'Cocok untuk Pasangan (79)', 'Cocok untuk Penggemar Aktivitas Ekstrem (61)', 'Bagus Saat Hujan (53)', 'Berjiwa petualang (51)', 'Lokasi bulan madu (31)', 'Tempat yang Belum Populer (28)']",https://www.tripadvisor.co.id/Hotels-g294231-Sumatra-Hotels.html,227273,https://www.tripadvisor.co.id/Flights-g294231-Sumatra-Cheap_Discount_Airfares.html,1075230,141687
Indonesia,Singaraja,"Buleleng, Indonesia","['Tur (36)', 'Aktivitas Luar Ruangan (29)', 'Transportasi (18)', 'Tur dengan Perahu & Olahraga Air (13)', 'Wisata Alam & Taman (13)', 'Pemandangan & Tengara (10)', 'Spa & Kebugaran (5)', 'Tempat Belanja (3)', 'Hiburan malam (2)', 'Makanan & Minuman (2)', 'Museum (2)', 'Kursus & Sanggar (1)', 'Cocok untuk Pasangan (18)', 'Harga terjangkau (17)', 'Cocok untuk Anak-Anak (12)', 'Cocok untuk Kelompok Besar (10)', 'Cocok untuk Penggemar Aktivitas Ekstrem (8)', 'Lokasi bulan madu (6)', 'Bagus Saat Hujan (6)', 'Berjiwa petualang (5)', 'Tempat yang Belum Populer (3)', 'Masuk Gratis (3)']",https://www.tripadvisor.co.id/Hotels-g297699-Singaraja_Buleleng_District_Buleleng_Regency_Bali-Hotels.html,1995000,https://www.tripadvisor.co.id/Flights-g297699-Singaraja_Buleleng_District_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1305700,12152
Indonesia,Banjarmasin,"Kalimantan Selatan, Indonesia","['Pemandangan & Tengara (19)', 'Tempat Belanja (10)', 'Wisata Alam & Taman (9)', 'Aktivitas Luar Ruangan (7)', 'Taman Air & Taman Hiburan (4)', 'Spa & Kebugaran (3)', 'Tur (2)', 'Kebun Binatang & Akuarium (2)', 'Makanan & Minuman (1)', 'Museum (1)', 'Hiburan & Permainan (1)', 'Acara (1)', 'Harga terjangkau (7)', 'Cocok untuk Anak-Anak (7)', 'Masuk Gratis (6)', 'Cocok untuk Kelompok Besar (5)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g303950-Banjarmasin_South_Kalimantan_Kalimantan-Hotels.html,557851,https://www.tripadvisor.co.id/Flights-g303950-Banjarmasin_South_Kalimantan_Kalimantan-Cheap_Discount_Airfares.html,1154200,5862
Indonesia,Kintamani,"Bangli, Indonesia","['Tur (110)', 'Aktivitas Luar Ruangan (92)', 'Pemandangan & Tengara (13)', 'Transportasi (13)', 'Tur dengan Perahu & Olahraga Air (9)', 'Wisata Alam & Taman (7)', 'Spa & Kebugaran (2)', 'Tempat Belanja (1)', 'Museum (1)', 'Cocok untuk Pasangan (37)', 'Harga terjangkau (33)', 'Cocok untuk Kelompok Besar (29)', 'Cocok untuk Penggemar Aktivitas Ekstrem (28)', 'Berjiwa petualang (24)', 'Lokasi bulan madu (16)', 'Cocok untuk Anak-Anak (12)', 'Masuk Gratis (7)', 'Tempat yang Belum Populer (5)', 'Bagus Saat Hujan (2)']",https://www.tripadvisor.co.id/Hotels-g303952-Kintamani_Bangli_Bali-Hotels.html,400000,https://www.tripadvisor.co.id/Flights-g303952-Kintamani_Bangli_Bali-Cheap_Discount_Airfares.html,1305700,16390
Indonesia,Tegal,"Jawa Tengah, Indonesia","['Wisata Alam & Taman (6)', 'Pemandangan & Tengara (3)', 'Tempat Belanja (2)', 'Tur (2)', 'Hiburan & Permainan (2)', 'Kursus & Sanggar (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (3)', 'Harga terjangkau (2)', 'Cocok untuk Pasangan (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g790289-Tegal_Central_Java_Java-Hotels.html,393813,https://www.tripadvisor.co.id/Flights-g790289-Tegal_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,986
Indonesia,Salatiga,"Jawa Tengah, Indonesia","['Wisata Alam & Taman (4)', 'Tur (3)', 'Aktivitas Luar Ruangan (3)', 'Taman Air & Taman Hiburan (2)', 'Hiburan & Permainan (2)', 'Tempat Belanja (1)', 'Spa & Kebugaran (1)', 'Kursus & Sanggar (1)', 'Pemandangan & Tengara (1)', 'Transportasi (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g1012818-Salatiga_Central_Java_Java-Hotels.html,389463,https://www.tripadvisor.co.id/Flights-g1012818-Salatiga_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,2073
Indonesia,Kepulauan Togian,"Sulawesi Tengah, Indonesia","['Aktivitas Luar Ruangan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Wisata Alam & Taman (5)', 'Cocok untuk Pasangan (2)', 'Harga terjangkau (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g1025046-Togian_Islands_Central_Sulawesi_Sulawesi-Hotels.html,681818,https://www.tripadvisor.co.id/Flights-g1025046-Togian_Islands_Central_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,2655800,2516
